Productgroepcode,Productgroep_oms,Productcode,Product_omschrijving,Product_description,Product_synoniemen,Meeteenheid,Hoeveelheid,Commentaarregel,Verrijkt_met,Bevat_een_spoor_van,ENERCJ_kJ,ENERCC_kcal,PROT_g,PROTPL_g,PROTAN_g,NT_g,CHO_g,SUGAR_g,STARCH_g,POLYL_g,FIBT_g,ALC_g,WATER_g,OA_g,FAT_g,FACID_g,FASAT_g,FAMSCIS_g,FAPU_g,FAPUN3_g,FAPUN6_g,FATRS_g,F4_0_g,F6_0_g,F8_0_g,F10_0_g,F11_0_g,F12_0_g,F13_0_g,F14_0_g,F15_0_g,F16_0_g,F17_0_g,F18_0_g,F19_0_g,F20_0_g,F21_0_g,F22_0_g,F23_0_g,F24_0_g,F25_0_g,F26_0_g,FASATXR_g,F10_1CIS_g,F12_1CIS_g,F14_1CIS_g,F16_1CIS_g,F18_1CIS_g,F20_1CIS_g,F22_1CIS_g,F24_1CIS_g,FAMSCXR_g,F18_2CN6_g,F18_2CN9_g,F18_2CT_g,F18_2TC_g,F18_2R_g,F18_3CN3_g,F18_3CN6_g,F18_4CN3_g,F20_2CN6_g,F20_3CN9_g,F20_3CN6_g,F20_3CN3_g,F20_4CN6_g,F20_4CN3_g,F20_5CN3_g,F21_5CN3_g,F22_2CN6_g,F22_2CN3_g,F22_3CN3_g,F22_4CN6_g,F22_5CN6_g,F22_5CN3_g,F22_6CN3_g,F24_2CN6_g,FAPUXR_g,F10_1TRS_g,F12_1TRS_g,F14_1TRS_g,F16_1TRS_g,F18_1TRS_g,F18_2TTN6_g,F18_3TTTN3_g,F20_1TRS_g,F20_2TT_g,F22_1TRS_g,F24_1TRS_g,FAMSTXR_g,FAUN_g,CHORL_mg,NA_mg,K_mg,CA_mg,P_mg,MG_mg,FE_mg,HAEM_mg,NHAEM_mg,CU_mg,SE_mug,ZN_mg,ID_mug,ASH_g,VITA_RAE_mug,VITA_RE_mug,RETOL_mug,CARTBTOT_mug,CARTA_mug,LUTN_mug,ZEA_mug,CRYPXB_mug,LYCPN_mug,VITD_mug,CHOCALOH_mug,CHOCAL_mug,VITE_mg,TOCPHA_mg,TOCPHB_mg,TOCPHG_mg,TOCPHD_mg,VITK_mug,VITK1_mug,VITK2_mug,THIA_mg,RIBF_mg,VITB6_mg,VITB12_mug,NIA_mg,FOL_mug,FOLFD_mug,FOLAC_mug,VITC_mg
9,Groente,1141,Groentemix Mexico Melange diepvries onbereid,Vegetable mixed Mexico frozen unprepared,,g,100,Per 100g. Bonduelle.,,,356,85,4.5,4.5,0.0,,12.0,2.0,10.0,0.0,5.3,0.0,77.0,,0.9,0.6,0.1,0.0,0.5,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,10.0,200.0,,,,1.5,0.0,1.5,,,,,,228.0,456.0,0.0,2242.0,891.0,692.0,120.0,94.0,51.0,0.0,0.0,0.0,,,,,,,,,0.25,0.1,,0.0,,41.0,41.0,0.0,12.0
9,Groente,1143,Bonen snij- diepvries onbereid,Beans runner frozen unprepared,Snijbonen diepvries onbereid,g,100,Per 100g.,,,118,28,1.9,1.9,0.0,,3.6,1.3,2.3,0.0,2.7,0.0,91.8,,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,250.0,40.0,30.0,10.0,1.0,0.0,1.0,0.04,1.0,0.2,2.0,,22.0,43.0,0.0,114.0,287.0,495.0,0.0,,38.0,0.0,0.0,0.0,0.2,,,,,26.0,26.0,,0.1,0.1,0.02,0.0,0.6,22.0,22.0,0.0,15.0
9,Groente,1144,Groente soep- diepvries onbereid,Vegetables mixture for soup frozen unprepared,Soepgroente diepvries onbereid,g,100,Per 100g.,,,106,25,2.0,2.0,0.0,,3.0,2.0,1.0,0.0,2.6,0.0,93.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,150.0,,,14.0,1.0,0.0,1.0,,,,,,151.0,302.0,0.0,1516.0,589.0,664.0,8.0,1.0,2.0,0.0,0.0,0.0,,,,,,,,,0.05,0.05,,0.0,,52.0,52.0,0.0,10.0
9,Groente,1146,Spinazie gesneden diepvries onbereid,Spinach cut frozen unprepared,,g,100,Per 100g. Iglo.,,,85,20,2.3,2.3,0.0,,1.1,0.4,0.8,0.0,2.1,0.0,94.0,,0.3,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,338.0,125.0,50.0,35.0,1.5,0.0,1.5,0.14,1.0,0.7,2.0,,304.0,607.0,0.0,3629.0,9.0,5343.0,4.0,20.0,4.0,0.0,0.0,0.0,1.7,,,,,340.0,340.0,,0.07,0.12,0.06,0.0,1.1,94.3,94.3,0.0,15.0
9,Groente,1147,Spruitjes diepvries gekookt,Brussel sprouts frozen boiled,,g,100,Per 100g.,,,195,47,2.3,2.3,0.0,,5.6,1.4,4.2,0.0,4.5,0.0,86.0,,0.7,0.5,0.1,0.0,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,7.0,412.0,29.0,17.0,13.0,1.0,0.0,1.0,0.04,10.0,0.38,1.0,,46.0,93.0,0.0,555.0,0.0,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,,,,,119.5,119.5,,0.09,0.08,0.28,0.0,0.5,95.3,95.3,0.0,60.0
9,Groente,1148,Bonen tuin- diepvries onbereid,Beans broad frozen unprepared,Tuinbonen diepvries onbereid,g,100,Per 100g. Iglo.,,,366,87,7.5,7.5,0.0,,9.3,1.0,8.3,0.0,7.3,0.0,75.3,,0.6,0.5,0.1,0.0,0.3,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.11,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,400.0,20.0,100.0,36.0,1.0,0.0,1.0,0.32,1.0,1.0,6.0,,14.0,29.0,0.0,171.0,4.0,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,,,,,11.4,11.4,,0.2,0.2,0.07,0.0,0.9,86.0,86.0,0.0,20.0
9,Groente,1157,Augurk zoetzuur Na-,Gherkins sweet pickled low sodium,Augurk natriumarm zoetzuur,g,100,Per 100g.,,,74,17,1.1,1.1,0.0,,2.8,2.8,0.0,0.0,0.9,0.0,94.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,100.0,16.0,21.0,10.0,0.2,0.0,0.2,0.04,0.0,0.18,,,13.0,27.0,0.0,160.0,0.0,510.0,,,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.2,0.0,47.0,47.0,,0.0,0.0,0.04,0.0,0.0,4.0,4.0,0.0,2.0
9,Groente,1158,Ui zilver- zoetzuur Na- glas,Onion silver-skin sweet pickled low sodium glass,Zilveruitjes zoetzuur glas natriumarm,g,100,Per 100g.,,,90,21,1.0,1.0,0.0,,3.0,2.0,1.0,0.0,2.7,0.0,91.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,88.0,25.0,25.0,5.0,0.6,0.0,0.6,0.04,1.0,0.1,,,1.0,1.0,0.0,4.0,0.0,18.0,0.0,5.0,0.0,0.0,0.0,0.0,0.1,,,,,0.5,0.5,,0.0,0.0,0.12,0.0,0.0,14.0,14.0,0.0,2.0
9,Groente,1159,Ui zilver- zoetzuur z suiker glas,Onion silverskin sweet pickled wo sugar glass,Zilveruitjes zoetzuur suikervrij,g,100,Per 100g.,,,90,21,1.0,1.0,0.0,,3.0,0.0,3.0,0.0,2.7,0.0,93.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,88.0,25.0,25.0,5.0,0.6,0.0,0.6,0.04,1.0,0.1,,,1.0,1.0,0.0,4.0,0.0,18.0,0.0,5.0,0.0,0.0,0.0,0.0,0.1,,,,,0.5,0.5,,0.0,0.0,0.12,0.0,0.0,14.0,14.0,0.0,2.0
9,Groente,1160,Augurk zoetzuur z suiker,Gherkins pickled without sugar,,g,100,Per 100g.,,,63,15,1.1,1.1,0.0,,1.5,0.0,1.5,1.0,0.9,0.0,94.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,350.0,85.0,16.0,21.0,10.0,0.2,0.0,0.2,0.04,0.0,0.18,2.1,,13.0,27.0,0.0,160.0,0.0,510.0,,,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.2,0.0,47.0,47.0,,0.0,0.0,0.04,0.0,0.0,4.0,4.0,0.0,2.0
9,Groente,1161,Komkommerschijven zoetzuur glas,Cucumber sliced pickled glass,,g,100,Per 100g.,,,36,9,0.7,0.7,0.0,,1.0,1.0,0.0,0.0,0.9,0.0,96.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,400.0,56.0,16.0,21.0,7.0,0.2,0.0,0.2,0.06,0.0,0.18,1.0,,15.0,30.0,0.0,180.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,,,,47.0,47.0,,0.0,0.02,0.04,0.0,0.0,4.0,4.0,0.0,2.0
9,Groente,1187,Bamboespruiten blik/glas,Bamboo shoots tinned,,g,100,Per 100g.,,,140,33,2.0,2.0,0.0,,6.0,0.0,6.0,0.0,0.5,0.0,91.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,530.0,33.0,41.0,3.0,0.4,0.0,0.4,0.19,1.0,0.65,,,1.0,2.0,0.0,10.0,,,,,,0.0,0.0,0.0,0.6,,,,,0.0,0.0,,0.15,0.07,0.14,0.0,0.6,25.0,25.0,0.0,4.0
9,Groente,1281,Babyvoeding groente 4 mnd,Infant food vegetables 4 months,Olvarit e.d. groentehapje/moes/puree 4 mnd,g,100,Per 100g. Olvarit.,,,211,50,1.3,1.3,0.0,,9.7,5.9,3.9,0.0,2.3,0.0,86.5,,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,16.0,245.0,31.0,45.0,18.0,1.0,0.0,1.0,0.13,1.0,0.34,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.0,,3.0,3.0,0.0,18.0
9,Groente,1370,Druivenblad glas,Grape leaves glass,,g,100,Per 100g.,,,137,33,3.3,3.3,0.0,,1.8,1.8,0.0,0.0,6.3,0.0,88.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7158.0,45.0,390.0,35.0,,2.3,0.0,2.3,,,,,,138.0,275.0,0.0,1000.0,1300.0,,,0.0,,0.0,0.0,0.0,,,,,,97.3,97.3,,0.08,0.24,,0.0,0.5,52.0,52.0,0.0,15.0
9,Groente,1371,Tafelzuur tursu Turks,Vegetables pickled Turkish Tursu,,g,100,Per 100g.,,,100,24,0.6,0.6,0.0,,3.9,3.9,0.0,0.0,2.9,0.0,92.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.0,53.0,,,,0.2,0.0,0.2,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.0,,4.0,4.0,0.0,
9,Groente,1393,Ui gebakken,Onions fried in vegetable oil,Uien gebakken,g,100,Per 100g. Gebakken in plantaardige olie.,,,243,58,1.3,1.3,0.0,,5.4,5.4,0.0,0.0,2.2,0.0,85.4,,3.0,2.9,0.6,1.3,1.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.44,0.0,0.1,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.29,0.01,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,27.0,208.0,26.0,40.0,9.0,0.3,0.0,0.3,0.04,1.0,0.18,6.0,,21.0,23.0,19.0,26.0,0.0,5.0,0.0,0.0,0.0,0.2,,,0.7,0.6,0.0,0.9,0.1,3.0,3.0,,0.03,0.02,0.078,0.0,0.2,9.0,9.0,0.0,5.0
9,Groente,1394,Champignon gebakken m zout,Mushroom fried in vegetable oil with salt,,g,100,Per 100g. Gebakken in plantaardige olie.,,,222,54,2.6,2.6,0.0,,0.5,0.0,0.5,0.0,2.3,0.0,87.9,,4.1,3.9,0.8,1.8,1.3,0.1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.61,0.0,0.13,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.76,0.02,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,272.0,410.0,4.0,101.0,12.0,0.3,0.0,0.3,0.29,13.0,0.56,,,29.0,33.0,25.0,48.0,0.0,0.0,0.0,0.0,0.0,0.3,,,0.6,0.5,0.0,0.8,0.1,0.8,0.8,,0.07,0.29,0.067,0.0,3.8,11.0,11.0,0.0,1.0
9,Groente,1397,Tomaat gestoofd,Tomatoes stewed with vegetable oil,Tomaten gestoofd,g,100,Per 100g. Gestoofd met plantaardige olie.,,,245,59,0.9,0.9,0.0,,1.9,1.9,0.0,0.0,1.3,0.0,91.7,,5.1,4.8,1.0,2.2,1.6,0.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.75,0.0,0.16,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,2.17,0.02,0.0,0.0,0.0,1.45,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,247.0,10.0,24.0,10.0,0.2,0.0,0.2,0.04,0.0,0.1,,,82.0,124.0,39.0,511.0,0.0,81.0,0.0,0.0,3465.0,0.5,,,1.4,1.2,0.1,1.2,0.2,2.8,2.8,,0.05,0.02,0.086,0.0,0.5,27.8,27.8,0.0,11.0
9,Groente,1398,Kool boeren- glas,Kale curly glass,Boerenkool glas,g,100,Per 100g.,,,102,25,2.4,2.4,0.0,,0.9,0.2,0.7,0.0,3.0,0.0,90.1,,0.6,0.4,0.1,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,100.0,197.0,159.0,47.0,13.0,0.6,0.0,0.6,0.05,1.0,0.48,1.3,,175.0,350.0,0.0,2097.0,0.0,6097.0,233.0,0.0,0.0,0.0,0.0,0.0,4.2,4.2,0.1,0.2,0.0,817.0,817.0,0.0,0.01,0.07,0.056,0.0,0.4,97.0,97.0,0.0,25.0
9,Groente,1399,Sla ijsberg- rauw,Lettuce iceberg raw,Ijsbergsla rauw,g,100,Per 100g.,,,59,14,1.0,1.0,0.0,,1.4,1.4,0.0,0.0,1.2,0.0,96.1,,0.2,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.01,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.04,,,,,0.03,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0,,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,17.0,243.0,21.0,30.0,10.0,0.3,0.0,0.3,0.04,0.0,0.28,2.0,0.4,7.0,14.0,0.0,80.0,0.0,150.0,0.0,4.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.2,0.0,24.1,24.1,,0.04,0.03,0.049,0.0,0.3,13.5,13.5,0.0,0.0
9,Groente,1454,Biet rode zoetzuur glas,Beetroot pickled glass,Rode bieten zoetzuur glas; Kroten zoetzuur glas,g,100,Per 100g.,,,155,37,0.5,0.5,0.0,,7.6,6.6,1.1,0.0,1.8,0.0,88.5,,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,190.0,19.0,17.0,13.0,0.3,0.0,0.3,0.04,0.0,0.3,1.0,,1.0,2.0,0.0,9.0,7.0,0.0,35.0,,22.0,0.0,0.0,0.0,0.1,,,,,0.2,0.2,,0.02,0.03,0.04,0.0,0.0,36.0,36.0,0.0,3.0
9,Groente,1811,Kousenband gekookt,Beans long yard Kousenband boiled,Bonen kousenband gekookt,g,100,Per 100g.,,,123,29,2.7,2.7,0.0,,2.5,2.4,0.1,0.0,3.5,0.0,90.7,,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,400.0,46.0,62.0,39.0,1.1,0.0,1.1,,0.0,0.57,,,26.0,53.0,0.0,297.0,40.0,571.0,25.0,0.0,6.0,0.0,0.0,0.0,,,,,,16.0,16.0,,0.08,0.14,0.08,0.0,1.0,50.7,50.7,0.0,9.0
9,Groente,1892,Paksoi rauw,Cabbage pak-choi raw,,g,100,Per 100g.,,RIBF,58,14,1.0,1.0,0.0,0.2,1.4,1.4,0.0,0.0,1.2,0.0,95.4,,0.2,0.1,0.0,0.0,0.1,0.1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,0.06,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,7.0,230.0,54.0,27.0,7.0,0.6,0.0,0.6,0.02,1.0,0.2,0.3,0.8,150.0,300.0,0.0,1800.0,,,,,,0.0,0.0,0.0,0.1,,,,,31.8,31.8,,0.09,0.0,0.11,0.0,0.2,77.0,77.0,0.0,21.0
